"DATE","Metro","Tier","HPI"
2015-05-01,"Phoenix","Middle",149.43
2015-06-01,"Phoenix","Middle",150.52
2015-07-01,"Phoenix","Middle",151.54
2015-08-01,"Phoenix","Middle",152.11
2015-09-01,"Phoenix","Middle",152.83
2015-10-01,"Phoenix","Middle",153.76
2015-11-01,"Phoenix","Middle",154.73
1993-01-01,"Phoenix","Low",62.96
1993-02-01,"Phoenix","Low",62.75
1993-03-01,"Phoenix","Low",63.57
1993-04-01,"Phoenix","Low",63.96
1993-05-01,"Phoenix","Low",64.68
1993-06-01,"Phoenix","Low",64.99
1993-07-01,"Phoenix","Low",65.41
1993-08-01,"Phoenix","Low",65.27
1993-09-01,"Phoenix","Low",65.63
1993-10-01,"Phoenix","Low",65.53
1993-11-01,"Phoenix","Low",66.1
1993-12-01,"Phoenix","Low",65.4
1994-01-01,"Phoenix","Low",66.12
1994-02-01,"Phoenix","Low",66.54
1994-03-01,"Phoenix","Low",66.98
1994-04-01,"Phoenix","Low",67.26
1994-05-01,"Phoenix","Low",67.29
1994-06-01,"Phoenix","Low",67.25
1994-07-01,"Phoenix","Low",67.49
1994-08-01,"Phoenix","Low",67.73
1994-09-01,"Phoenix","Low",68.18
1994-10-01,"Phoenix","Low",68.21
1994-11-01,"Phoenix","Low",68.85
1994-12-01,"Phoenix","Low",69.18
1995-01-01,"Phoenix","Low",69.85
1995-02-01,"Phoenix","Low",69.94
1995-03-01,"Phoenix","Low",69.96
1995-04-01,"Phoenix","Low",70.3
1995-05-01,"Phoenix","Low",70.73
1995-06-01,"Phoenix","Low",71.41
1995-07-01,"Phoenix","Low",71.91
1995-08-01,"Phoenix","Low",72.28
1995-09-01,"Phoenix","Low",72.62
1995-10-01,"Phoenix","Low",73.07
1995-11-01,"Phoenix","Low",73.48
1995-12-01,"Phoenix","Low",74.07
1996-01-01,"Phoenix","Low",74.63
1996-02-01,"Phoenix","Low",75.42
1996-03-01,"Phoenix","Low",76.04
1996-04-01,"Phoenix","Low",76.58
1996-05-01,"Phoenix","Low",76.78
1996-06-01,"Phoenix","Low",76.85
1996-07-01,"Phoenix","Low",76.78
1996-08-01,"Phoenix","Low",77.24
1996-09-01,"Phoenix","Low",77.45
1996-10-01,"Phoenix","Low",78.21
1996-11-01,"Phoenix","Low",78.33
1996-12-01,"Phoenix","Low",78.6
1997-01-01,"Phoenix","Low",78.84
1997-02-01,"Phoenix","Low",79.35
1997-03-01,"Phoenix","Low",79.74
1997-04-01,"Phoenix","Low",79.96
1997-05-01,"Phoenix","Low",80.21
1997-06-01,"Phoenix","Low",80.91
1997-07-01,"Phoenix","Low",81.39
1997-08-01,"Phoenix","Low",81.79
1997-09-01,"Phoenix","Low",82.17
1997-10-01,"Phoenix","Low",82.58
1997-11-01,"Phoenix","Low",83.22
1997-12-01,"Phoenix","Low",83.61
1998-01-01,"Phoenix","Low",83.77
1998-02-01,"Phoenix","Low",84.07
1998-03-01,"Phoenix","Low",84.76
1998-04-01,"Phoenix","Low",85.45
1998-05-01,"Phoenix","Low",86.14
1998-06-01,"Phoenix","Low",86.58
1998-07-01,"Phoenix","Low",87.55
1998-08-01,"Phoenix","Low",87.68
1998-09-01,"Phoenix","Low",88.02
1998-10-01,"Phoenix","Low",88.22
1998-11-01,"Phoenix","Low",89.05
1998-12-01,"Phoenix","Low",90.45
1999-01-01,"Phoenix","Low",90.98
1999-02-01,"Phoenix","Low",91.55
1999-03-01,"Phoenix","Low",91.96
1999-04-01,"Phoenix","Low",92.75
1999-05-01,"Phoenix","Low",93.62
1999-06-01,"Phoenix","Low",94.39
1999-07-01,"Phoenix","Low",94.78
1999-08-01,"Phoenix","Low",95.66
1999-09-01,"Phoenix","Low",96.21
1999-10-01,"Phoenix","Low",96.9
1999-11-01,"Phoenix","Low",97.21
1999-12-01,"Phoenix","Low",98.75
2000-01-01,"Phoenix","Low",100.35
2000-02-01,"Phoenix","Low",101.14
2000-03-01,"Phoenix","Low",101.52
2000-04-01,"Phoenix","Low",101.59
2000-05-01,"Phoenix","Low",102.89
2000-06-01,"Phoenix","Low",103.63
2000-07-01,"Phoenix","Low",104.24
2000-08-01,"Phoenix","Low",104.72
2000-09-01,"Phoenix","Low",105.81
2000-10-01,"Phoenix","Low",106.43
2000-11-01,"Phoenix","Low",106.79
2000-12-01,"Phoenix","Low",106.57
2001-01-01,"Phoenix","Low",106.56
2001-02-01,"Phoenix","Low",107.24
2001-03-01,"Phoenix","Low",108.35
2001-04-01,"Phoenix","Low",109.06
2001-05-01,"Phoenix","Low",109.62
2001-06-01,"Phoenix","Low",109.94
2001-07-01,"Phoenix","Low",110.42
2001-08-01,"Phoenix","Low",110.87
2001-09-01,"Phoenix","Low",111.55
2001-10-01,"Phoenix","Low",112.11
2001-11-01,"Phoenix","Low",112.83
2001-12-01,"Phoenix","Low",113.09
2002-01-01,"Phoenix","Low",113.5
2002-02-01,"Phoenix","Low",113.79
2002-03-01,"Phoenix","Low",114.51
2002-04-01,"Phoenix","Low",114.76
2002-05-01,"Phoenix","Low",115.37
2002-06-01,"Phoenix","Low",116
2002-07-01,"Phoenix","Low",116.81
2002-08-01,"Phoenix","Low",117.37
2002-09-01,"Phoenix","Low",117.18
2002-10-01,"Phoenix","Low",117.77
2002-11-01,"Phoenix","Low",117.78
2002-12-01,"Phoenix","Low",118.96
2003-01-01,"Phoenix","Low",119.72
2003-02-01,"Phoenix","Low",120.98
2003-03-01,"Phoenix","Low",121.52
2003-04-01,"Phoenix","Low",122.22
2003-05-01,"Phoenix","Low",122.44
2003-06-01,"Phoenix","Low",122.61
2003-07-01,"Phoenix","Low",122.72
2003-08-01,"Phoenix","Low",123.31
2003-09-01,"Phoenix","Low",124.18
2003-10-01,"Phoenix","Low",124.83
2003-11-01,"Phoenix","Low",125.86
2003-12-01,"Phoenix","Low",127.01
2004-01-01,"Phoenix","Low",127.87
2004-02-01,"Phoenix","Low",129
2004-03-01,"Phoenix","Low",130.02
2004-04-01,"Phoenix","Low",131.53
2004-05-01,"Phoenix","Low",132.17
2004-06-01,"Phoenix","Low",133.11
2004-07-01,"Phoenix","Low",134.47
2004-08-01,"Phoenix","Low",135.77
2004-09-01,"Phoenix","Low",137.99
2004-10-01,"Phoenix","Low",140.33
2004-11-01,"Phoenix","Low",143.37
2004-12-01,"Phoenix","Low",147.55
2005-01-01,"Phoenix","Low",151.99
2005-02-01,"Phoenix","Low",157.23
2005-03-01,"Phoenix","Low",163.1
2005-04-01,"Phoenix","Low",170.16
2005-05-01,"Phoenix","Low",176.64
2005-06-01,"Phoenix","Low",184.72
2005-07-01,"Phoenix","Low",192.62
2005-08-01,"Phoenix","Low",200.71
2005-09-01,"Phoenix","Low",207.61
2005-10-01,"Phoenix","Low",213.2
2005-11-01,"Phoenix","Low",218.16
2005-12-01,"Phoenix","Low",222.43
2006-01-01,"Phoenix","Low",227.24
2006-02-01,"Phoenix","Low",231.16
2006-03-01,"Phoenix","Low",234.25
2006-04-01,"Phoenix","Low",236.75
2006-05-01,"Phoenix","Low",238.24
2006-06-01,"Phoenix","Low",238.48
2006-07-01,"Phoenix","Low",237.91
2006-08-01,"Phoenix","Low",235.93
2006-09-01,"Phoenix","Low",232.94
2006-10-01,"Phoenix","Low",231.6
2006-11-01,"Phoenix","Low",231.6
2006-12-01,"Phoenix","Low",232.03
2007-01-01,"Phoenix","Low",234.03
2007-02-01,"Phoenix","Low",235.58
2007-03-01,"Phoenix","Low",236.04
2007-04-01,"Phoenix","Low",233.42
2007-05-01,"Phoenix","Low",229.35
2007-06-01,"Phoenix","Low",225.42
2007-07-01,"Phoenix","Low",221.09
2007-08-01,"Phoenix","Low",217.23
2007-09-01,"Phoenix","Low",212.93
2007-10-01,"Phoenix","Low",208.6
2007-11-01,"Phoenix","Low",203.12
2007-12-01,"Phoenix","Low",198.4
2008-01-01,"Phoenix","Low",192.93
2008-02-01,"Phoenix","Low",186.92
2008-03-01,"Phoenix","Low",180.05
2008-04-01,"Phoenix","Low",171.03
2008-05-01,"Phoenix","Low",162.97
2008-06-01,"Phoenix","Low",153.34
2008-07-01,"Phoenix","Low",143.72
2008-08-01,"Phoenix","Low",136.36
2008-09-01,"Phoenix","Low",129.79
2008-10-01,"Phoenix","Low",122.26
2008-11-01,"Phoenix","Low",114.67
2008-12-01,"Phoenix","Low",102.62
2009-01-01,"Phoenix","Low",91.82
2009-02-01,"Phoenix","Low",82.29
2009-03-01,"Phoenix","Low",75.4
2009-04-01,"Phoenix","Low",71.15
2009-05-01,"Phoenix","Low",71.19
2009-06-01,"Phoenix","Low",72.69
2009-07-01,"Phoenix","Low",75.36
2009-08-01,"Phoenix","Low",77.88
2009-09-01,"Phoenix","Low",79.56
2009-10-01,"Phoenix","Low",82.16
2009-11-01,"Phoenix","Low",84.97
2009-12-01,"Phoenix","Low",87.99
2010-01-01,"Phoenix","Low",88.79
2010-02-01,"Phoenix","Low",88.1
2010-03-01,"Phoenix","Low",88.97
2010-04-01,"Phoenix","Low",89.62
2010-05-01,"Phoenix","Low",89.28
2010-06-01,"Phoenix","Low",87.97
2010-07-01,"Phoenix","Low",86.58
2010-08-01,"Phoenix","Low",83.2
2010-09-01,"Phoenix","Low",80.34
2010-10-01,"Phoenix","Low",76.49
2010-11-01,"Phoenix","Low",75.16
2010-12-01,"Phoenix","Low",73.22
2011-01-01,"Phoenix","Low",73.26
2011-02-01,"Phoenix","Low",72.86
2011-03-01,"Phoenix","Low",72.29
2011-04-01,"Phoenix","Low",72.16
2011-05-01,"Phoenix","Low",72.12
2011-06-01,"Phoenix","Low",71.77
2011-07-01,"Phoenix","Low",71.34
2011-08-01,"Phoenix","Low",71.44
2011-09-01,"Phoenix","Low",71.89
2011-10-01,"Phoenix","Low",73.02
2011-11-01,"Phoenix","Low",74.86
2011-12-01,"Phoenix","Low",77.56
2012-01-01,"Phoenix","Low",79.69
2012-02-01,"Phoenix","Low",82.73
2012-03-01,"Phoenix","Low",85.21
2012-04-01,"Phoenix","Low",87.68
2012-05-01,"Phoenix","Low",90.39
2012-06-01,"Phoenix","Low",92.85
2012-07-01,"Phoenix","Low",95.37
2012-08-01,"Phoenix","Low",97.74
2012-09-01,"Phoenix","Low",100.75
2012-10-01,"Phoenix","Low",104.53
2012-11-01,"Phoenix","Low",107.65
2012-12-01,"Phoenix","Low",110.31
2013-01-01,"Phoenix","Low",112.55
2013-02-01,"Phoenix","Low",114.79
2013-03-01,"Phoenix","Low",118.47
2013-04-01,"Phoenix","Low",120.73
2013-05-01,"Phoenix","Low",122.96
2013-06-01,"Phoenix","Low",124.11
2013-07-01,"Phoenix","Low",125.59
2013-08-01,"Phoenix","Low",128.06
2013-09-01,"Phoenix","Low",130.9
2013-10-01,"Phoenix","Low",133.82
2013-11-01,"Phoenix","Low",134.5
2013-12-01,"Phoenix","Low",135.01
2014-01-01,"Phoenix","Low",135.33
2014-02-01,"Phoenix","Low",137.12
2014-03-01,"Phoenix","Low",137.16
2014-04-01,"Phoenix","Low",137.24
2014-05-01,"Phoenix","Low",137.28
2014-06-01,"Phoenix","Low",138.06
2014-07-01,"Phoenix","Low",138.63
2014-08-01,"Phoenix","Low",139.49
2014-09-01,"Phoenix","Low",138.98
2014-10-01,"Phoenix","Low",138.47
2014-11-01,"Phoenix","Low",138.91
2014-12-01,"Phoenix","Low",140.27
2015-01-01,"Phoenix","Low",142.55
2015-02-01,"Phoenix","Low",144.04
2015-03-01,"Phoenix","Low",146.38
2015-04-01,"Phoenix","Low",147.02
2015-05-01,"Phoenix","Low",147.31
2015-06-01,"Phoenix","Low",148.68
2015-07-01,"Phoenix","Low",150.43
2015-08-01,"Phoenix","Low",152.03
2015-09-01,"Phoenix","Low",153.83
2015-10-01,"Phoenix","Low",154.45
2015-11-01,"Phoenix","Low",155.48
1993-01-01,"Portland","High",70.78
1993-02-01,"Portland","High",71.05
1993-03-01,"Portland","High",71.76
1993-04-01,"Portland","High",72.53
1993-05-01,"Portland","High",73.23
1993-06-01,"Portland","High",73.61
1993-07-01,"Portland","High",73.72
1993-08-01,"Portland","High",73.35
1993-09-01,"Portland","High",73.97
1993-10-01,"Portland","High",74.69
1993-11-01,"Portland","High",75.9
1993-12-01,"Portland","High",75.79
1994-01-01,"Portland","High",76.12
1994-02-01,"Portland","High",76.69
1994-03-01,"Portland","High",77.44
1994-04-01,"Portland","High",77.91
1994-05-01,"Portland","High",78.3
1994-06-01,"Portland","High",78.55
1994-07-01,"Portland","High",79.18
1994-08-01,"Portland","High",79.88
1994-09-01,"Portland","High",80.31
1994-10-01,"Portland","High",80.28
1994-11-01,"Portland","High",80.47
1994-12-01,"Portland","High",80.61
1995-01-01,"Portland","High",81.54
1995-02-01,"Portland","High",82.04
1995-03-01,"Portland","High",82.65
1995-04-01,"Portland","High",82.2
1995-05-01,"Portland","High",82.22
1995-06-01,"Portland","High",82.82
1995-07-01,"Portland","High",83.36
1995-08-01,"Portland","High",84.43
1995-09-01,"Portland","High",84.38
1995-10-01,"Portland","High",84.8
1995-11-01,"Portland","High",84.92
1995-12-01,"Portland","High",85.6
1996-01-01,"Portland","High",86.09
1996-02-01,"Portland","High",86.39
1996-03-01,"Portland","High",87.08
1996-04-01,"Portland","High",87.63
1996-05-01,"Portland","High",88.22
1996-06-01,"Portland","High",88.42
1996-07-01,"Portland","High",88.84
1996-08-01,"Portland","High",88.99
1996-09-01,"Portland","High",89.74
1996-10-01,"Portland","High",90.82
1996-11-01,"Portland","High",92.15
1996-12-01,"Portland","High",92.98
1997-01-01,"Portland","High",93.21
1997-02-01,"Portland","High",93.89
1997-03-01,"Portland","High",94.44
1997-04-01,"Portland","High",94.64
1997-05-01,"Portland","High",94.63
1997-06-01,"Portland","High",93.87
1997-07-01,"Portland","High",94.32
1997-08-01,"Portland","High",94.33
1997-09-01,"Portland","High",94.68
1997-10-01,"Portland","High",94.22
1997-11-01,"Portland","High",94.88
1997-12-01,"Portland","High",95.11
1998-01-01,"Portland","High",95.29
1998-02-01,"Portland","High",95.44
1998-03-01,"Portland","High",95.4
1998-04-01,"Portland","High",95.81
1998-05-01,"Portland","High",96.29
1998-06-01,"Portland","High",97.21
1998-07-01,"Portland","High",97.36
1998-08-01,"Portland","High",97.66
1998-09-01,"Portland","High",97.74
1998-10-01,"Portland","High",98.29
1998-11-01,"Portland","High",98.67
1998-12-01,"Portland","High",98.89
1999-01-01,"Portland","High",99.39
1999-02-01,"Portland","High",99.56
1999-03-01,"Portland","High",99.39
1999-04-01,"Portland","High",99.46
1999-05-01,"Portland","High",99.88
1999-06-01,"Portland","High",100.19
1999-07-01,"Portland","High",100.4
1999-08-01,"Portland","High",100.64
1999-09-01,"Portland","High",100.61
1999-10-01,"Portland","High",101.07
1999-11-01,"Portland","High",100.57
1999-12-01,"Portland","High",100.8
2000-01-01,"Portland","High",100.92
2000-02-01,"Portland","High",101.56
2000-03-01,"Portland","High",102.04
2000-04-01,"Portland","High",102.31
2000-05-01,"Portland","High",102.02
2000-06-01,"Portland","High",102.03
2000-07-01,"Portland","High",102.52
2000-08-01,"Portland","High",102.85
2000-09-01,"Portland","High",103.42
2000-10-01,"Portland","High",103.64
2000-11-01,"Portland","High",104.18
2000-12-01,"Portland","High",104.57
2001-01-01,"Portland","High",104.95
2001-02-01,"Portland","High",104.89
2001-03-01,"Portland","High",105.44
2001-04-01,"Portland","High",105.85
2001-05-01,"Portland","High",106.48
2001-06-01,"Portland","High",107.18
2001-07-01,"Portland","High",107.57
2001-08-01,"Portland","High",108.11
2001-09-01,"Portland","High",108.44
2001-10-01,"Portland","High",108.66
2001-11-01,"Portland","High",108.46
2001-12-01,"Portland","High",108.2
2002-01-01,"Portland","High",108.58
2002-02-01,"Portland","High",108.48
2002-03-01,"Portland","High",110.47
2002-04-01,"Portland","High",110.58
2002-05-01,"Portland","High",111.46
2002-06-01,"Portland","High",111.11
2002-07-01,"Portland","High",112
2002-08-01,"Portland","High",111.42
2002-09-01,"Portland","High",111.49
2002-10-01,"Portland","High",111.85
2002-11-01,"Portland","High",112.43
2002-12-01,"Portland","High",113.41
2003-01-01,"Portland","High",113.78
2003-02-01,"Portland","High",114.79
2003-03-01,"Portland","High",115.37
2003-04-01,"Portland","High",115.96
2003-05-01,"Portland","High",116.01
2003-06-01,"Portland","High",117.28
2003-07-01,"Portland","High",117.82
2003-08-01,"Portland","High",118.5
2003-09-01,"Portland","High",118.54
2003-10-01,"Portland","High",118.9
2003-11-01,"Portland","High",119.67
2003-12-01,"Portland","High",121.14
2004-01-01,"Portland","High",122.48
2004-02-01,"Portland","High",122.99
2004-03-01,"Portland","High",122.63
2004-04-01,"Portland","High",124.55
2004-05-01,"Portland","High",125.63
2004-06-01,"Portland","High",126.26
2004-07-01,"Portland","High",127.07
2004-08-01,"Portland","High",128.1
2004-09-01,"Portland","High",129.96
2004-10-01,"Portland","High",131.55
2004-11-01,"Portland","High",132.78
2004-12-01,"Portland","High",133.39
2005-01-01,"Portland","High",134.92
2005-02-01,"Portland","High",136.53
2005-03-01,"Portland","High",138.24
2005-04-01,"Portland","High",140.4
2005-05-01,"Portland","High",142.8
2005-06-01,"Portland","High",145.93
2005-07-01,"Portland","High",148.85
2005-08-01,"Portland","High",151.76
2005-09-01,"Portland","High",155.27
2005-10-01,"Portland","High",157.13
2005-11-01,"Portland","High",159.13
2005-12-01,"Portland","High",160.75
2006-01-01,"Portland","High",163.85
2006-02-01,"Portland","High",166.82
2006-03-01,"Portland","High",169.81
2006-04-01,"Portland","High",171.42
2006-05-01,"Portland","High",171.36
2006-06-01,"Portland","High",172.03
2006-07-01,"Portland","High",172.68
2006-08-01,"Portland","High",174.02
2006-09-01,"Portland","High",174.03
2006-10-01,"Portland","High",173.99
2006-11-01,"Portland","High",174.5
2006-12-01,"Portland","High",173.66
2007-01-01,"Portland","High",175.88
2007-02-01,"Portland","High",177
2007-03-01,"Portland","High",178.7
2007-04-01,"Portland","High",179.15
2007-05-01,"Portland","High",179.21
2007-06-01,"Portland","High",178.49
2007-07-01,"Portland","High",177.97
2007-08-01,"Portland","High",176.94
2007-09-01,"Portland","High",176.78
2007-10-01,"Portland","High",176.95
2007-11-01,"Portland","High",176.29
2007-12-01,"Portland","High",176.62
2008-01-01,"Portland","High",174.45
2008-02-01,"Portland","High",172.59
2008-03-01,"Portland","High",170.12
2008-04-01,"Portland","High",168.67
2008-05-01,"Portland","High",168.32
2008-06-01,"Portland","High",166.5
2008-07-01,"Portland","High",164.2
2008-08-01,"Portland","High",161.76
2008-09-01,"Portland","High",159.76
2008-10-01,"Portland","High",157.83
2008-11-01,"Portland","High",155.42
2008-12-01,"Portland","High",152.38
2009-01-01,"Portland","High",149.52
2009-02-01,"Portland","High",146.89
2009-03-01,"Portland","High",143.83
2009-04-01,"Portland","High",142.14
2009-05-01,"Portland","High",139.33
2009-06-01,"Portland","High",139.7
2009-07-01,"Portland","High",140.16
2009-08-01,"Portland","High",140.33
2009-09-01,"Portland","High",138.69
2009-10-01,"Portland","High",138.8
2009-11-01,"Portland","High",140.29
2009-12-01,"Portland","High",141.99
2010-01-01,"Portland","High",142.82
2010-02-01,"Portland","High",141.14
2010-03-01,"Portland","High",139.67
2010-04-01,"Portland","High",140.78
2010-05-01,"Portland","High",140.48
2010-06-01,"Portland","High",141.52
2010-07-01,"Portland","High",140.66
2010-08-01,"Portland","High",140.47
2010-09-01,"Portland","High",138.64
2010-10-01,"Portland","High",137.26
2010-11-01,"Portland","High",136.64
2010-12-01,"Portland","High",135.65
2011-01-01,"Portland","High",135.08
2011-02-01,"Portland","High",133.51
2011-03-01,"Portland","High",133.3
2011-04-01,"Portland","High",132.7
2011-05-01,"Portland","High",133.31
2011-06-01,"Portland","High",131.56
2011-07-01,"Portland","High",131.88
2011-08-01,"Portland","High",132.15
2011-09-01,"Portland","High",133.41
2011-10-01,"Portland","High",133.39
2011-11-01,"Portland","High",132.05
2011-12-01,"Portland","High",132.76
2012-01-01,"Portland","High",131.98
2012-02-01,"Portland","High",132.42
2012-03-01,"Portland","High",130.88
2012-04-01,"Portland","High",131.95
2012-05-01,"Portland","High",133.05
2012-06-01,"Portland","High",134.82
2012-07-01,"Portland","High",135.3
2012-08-01,"Portland","High",135.7
2012-09-01,"Portland","High",136.12
2012-10-01,"Portland","High",137.58
2012-11-01,"Portland","High",138.39
2012-12-01,"Portland","High",138.83
2013-01-01,"Portland","High",140.17
2013-02-01,"Portland","High",142.1
2013-03-01,"Portland","High",144.76
2013-04-01,"Portland","High",146.52
2013-05-01,"Portland","High",147.28
2013-06-01,"Portland","High",147.9
2013-07-01,"Portland","High",149.2
2013-08-01,"Portland","High",150.77
2013-09-01,"Portland","High",153.09
2013-10-01,"Portland","High",153.17
2013-11-01,"Portland","High",153.83
2013-12-01,"Portland","High",154.04
2014-01-01,"Portland","High",155.47
2014-02-01,"Portland","High",157.68
2014-03-01,"Portland","High",159.21
2014-04-01,"Portland","High",160.1
2014-05-01,"Portland","High",159.86
2014-06-01,"Portland","High",159.83
2014-07-01,"Portland","High",159.54
2014-08-01,"Portland","High",159.62
2014-09-01,"Portland","High",159.79
2014-10-01,"Portland","High",160.13
2014-11-01,"Portland","High",162.65
2014-12-01,"Portland","High",164.3
2015-01-01,"Portland","High",166.41
2015-02-01,"Portland","High",166.79
2015-03-01,"Portland","High",167.35
2015-04-01,"Portland","High",168.28
2015-05-01,"Portland","High",169.05
2015-06-01,"Portland","High",169.92
2015-07-01,"Portland","High",170.92
2015-08-01,"Portland","High",172.38
2015-09-01,"Portland","High",174
2015-10-01,"Portland","High",175.26
2015-11-01,"Portland","High",176.9
1993-01-01,"Portland","Middle",64.06
1993-02-01,"Portland","Middle",64.21
1993-03-01,"Portland","Middle",64.29
1993-04-01,"Portland","Middle",64.98
1993-05-01,"Portland","Middle",65.28
1993-06-01,"Portland","Middle",65.89
1993-07-01,"Portland","Middle",66.36
1993-08-01,"Portland","Middle",66.83
1993-09-01,"Portland","Middle",67.33
1993-10-01,"Portland","Middle",68.08
1993-11-01,"Portland","Middle",69.36
1993-12-01,"Portland","Middle",70.27
1994-01-01,"Portland","Middle",70.59
1994-02-01,"Portland","Middle",70.95
1994-03-01,"Portland","Middle",71.17
1994-04-01,"Portland","Middle",71.95
1994-05-01,"Portland","Middle",72.62
1994-06-01,"Portland","Middle",73.07
1994-07-01,"Portland","Middle",73.71
1994-08-01,"Portland","Middle",74.17
1994-09-01,"Portland","Middle",74.79
1994-10-01,"Portland","Middle",74.98
1994-11-01,"Portland","Middle",75.43
1994-12-01,"Portland","Middle",76.07
1995-01-01,"Portland","Middle",76.74
1995-02-01,"Portland","Middle",77.05
1995-03-01,"Portland","Middle",77.44
1995-04-01,"Portland","Middle",77.64
1995-05-01,"Portland","Middle",78.19
1995-06-01,"Portland","Middle",79.2
1995-07-01,"Portland","Middle",80.05
1995-08-01,"Portland","Middle",80.77
1995-09-01,"Portland","Middle",81.44
1995-10-01,"Portland","Middle",81.98
1995-11-01,"Portland","Middle",82.29
1995-12-01,"Portland","Middle",82.79
1996-01-01,"Portland","Middle",83.12
1996-02-01,"Portland","Middle",84.08
1996-03-01,"Portland","Middle",85.28
1996-04-01,"Portland","Middle",86.22
1996-05-01,"Portland","Middle",86.62
1996-06-01,"Portland","Middle",86.76
1996-07-01,"Portland","Middle",86.98
1996-08-01,"Portland","Middle",87.26
1996-09-01,"Portland","Middle",88.63
1996-10-01,"Portland","Middle",89.82
1996-11-01,"Portland","Middle",90.6
1996-12-01,"Portland","Middle",91.19
1997-01-01,"Portland","Middle",91.7
1997-02-01,"Portland","Middle",92.89
1997-03-01,"Portland","Middle",93.5
1997-04-01,"Portland","Middle",93.78
1997-05-01,"Portland","Middle",94.01
1997-06-01,"Portland","Middle",93.48
1997-07-01,"Portland","Middle",93.14
1997-08-01,"Portland","Middle",92.62
